Source	Character	Field	OldValue	NewValue
h	鮠	primitives		魚危
h	齣	primitives		齒句
h	癘	primitives		疒萬
h	皖	primitives		白完
h	沺	primitives		氵田
h	晞	primitives		日希
h	鯡	primitives		魚非
h	袞	primitives		衣㕣
h	肄	primitives		匕矢聿
h	嶂	primitives		山章
h	蚫	primitives		虫包
h	歛	primitives		僉欠
h	碚	primitives		石咅
h	呱	primitives		口瓜
h	莪	primitives		艹我
h	證	primitives		言登
h	簓	primitives		竹彫
h	醉	primitives		酉卒
h	縟	primitives		糸辱
h	廁	primitives		广則
h	桾	primitives		木君
h	靤	primitives		面包
h	槧	primitives		斬木
h	閹	primitives		門奄
h	岶	primitives		山白
h	苣	primitives		艹巨
h	鍄	primitives		金京
h	蠏	primitives		虫解
h	諷	primitives		言風
h	笳	primitives		竹加
h	啅	primitives		口卓
h	掵	primitives		扌命
h	嵋	primitives		山眉
h	糒	primitives		米艹厂用
h	絣	primitives		糸并
h	箟	primitives		竹昆
h	櫁	primitives		木蜜
h	聽	primitives		耳王十罒一心
h	琺	primitives		王法
h	覬	primitives		豈見
h	屮	primitives		凵丿
h	莇	primitives		艹助
h	麋	primitives		鹿米
h	辮	primitives		辛糸
h	拜	primitives		手一丨
h	奩	primitives		大區
h	絏	primitives		糸曳
h	奕	primitives		亦大
h	齔	primitives		齒匕
h	鴃	primitives		鳥夬
h	淙	primitives		氵宗
h	薐	primitives		艹稜
h	戉	primitives		戈
h	羂	primitives		罒絹
h	笂	primitives		竹丸
h	垠	primitives		土艮
h	斛	primitives		角斗
h	扞	primitives		扌干
h	蟶	primitives		虫聖
h	鵆	primitives		行鳥
h	鷁	primitives		益鳥
h	榲	primitives		木囚皿
h	皀	primitives		白匕
h	躰	primitives		身本
h	逎	primitives		辶酉
h	瓸	primitives		瓦百
h	拊	primitives		扌付
h	裙	primitives		衤君
h	鑒	primitives		臣一罒金
h	怺	primitives		忄永
h	鵐	primitives		巫鳥
h	簣	primitives		竹貴
h	芟	primitives		艹殳
h	迚	primitives		辶中
h	伜	primitives		亻卆
h	苟	primitives		艹句
h	剞	primitives		奇刂
h	柤	primitives		木且
h	恠	primitives		忄在
h	槹	primitives		木皐
######## non heisig #####
# cs	螢	primitives	𤇾虫	炏冖虫
h	遙	primitives		辶夕缶
cs	遙	primitives		辶䍃
h	濬	primitives		氵卜冖一谷目
cs	濬	primitives		氵睿
h	稟	primitives		亠囗口禾
cs	稟	primitives		㐭禾
h	凜	primitives		冫㐭禾
cs	凜	primitives		冫稟
h	薔	primitives		艹土从回
cs	薔	primitives		艹嗇
h	蟲	primitives		虫虫虫
cs	蟲	primitives		虫䖵
h	菟	primitives		艹免丶
cs	菟	primitives		艹兔
h	數	primitives		口一口丨女攵
cs	數	primitives		婁攵
h	籔	primitives		竹婁攵
cs	籔	primitives		竹數
h	襄	primitives		衣口口井一
cs	襄	primitives		衣吅井一
h	攘	primitives		扌衣吅井一
cs	攘	primitives		扌襄
h	既	primitives		旡
h	厩	primitives		厂旡
cs	厩	primitives		厂既
h	瓊	primitives		王勹冂人目夂
cs	瓊	primitives		王夐
h	膀	primitives		月亠丷冖方
cs	膀	primitives		月旁
h	魎	primitives		鬼一冂丨入
cs	魎	primitives		鬼兩
cs	俣	primitives		亻吴
h	⺷	primitives		䒑丨一
h	羌	primitives		䒑丨一儿
cs	羌	primitives		⺷儿
h	膵	primitives		月艹卒
cs	膵	primitives		月萃
h	畾	primitives		田
h	儡	primitives		亻田
cs	儡	primitives		亻畾
h	姜	primitives		䒑丨一女
cs	姜	primitives		⺷女
h	墟	primitives		土虍
cs	墟	primitives		土虛
h	縢	primitives		糸[quarter]糸
cs	縢	primitives		糸絭
h	藪	primitives		艹婁攵
cs	藪	primitives		艹數
h	戮	primitives		羽㐱戈
cs	戮	primitives		翏戈
h	魍	primitives		鬼冂䒑亡
cs	魍	primitives		鬼罔
h	臽	primitives		勹臼
h	閻	primitives		門勹臼
cs	閻	primitives		門臽
h	薊	primitives		艹魚刂
cs	薊	primitives		艹魝
h	冤	primitives		冖免丶
cs	冤	primitives		冖兔
h	囃	primitives		口亠从木隹
cs	囃	primitives		口雜
h	轢	primitives		車幺白木
cs	轢	primitives		車樂
h	嗜	primitives		口老日
cs	嗜	primitives		口耆
# h	攣	primitives	糸言糸手	手	Missing Heisig primitives 䜌
cs	攣	primitives		䜌手
cs	莢	primitives		艹夾
h	賤	primitives		貝戈戈
cs	賤	primitives		貝戔
h	憫	primitives		忄門文
cs	憫	primitives		忄閔
h	饉	primitives		食廿口龶
cs	饉	primitives		食堇
h	裔	primitives		衣冂㕣
cs	裔	primitives		衣冏
h	燻	primitives		火丿一丷丨火
cs	燻	primitives		火熏
h	蠱	primitives		虫䖵皿
cs	蠱	primitives		蟲皿
h	磔	primitives		石舛木
cs	磔	primitives		石桀
h	廬	primitives		广虍田皿
cs	廬	primitives		广盧
h	靱	primitives		革刀乀
cs	靱	primitives		革刄
h	癇	primitives		疒門月
cs	癇	primitives		疒閒
h	竭	primitives		立日勹人L
cs	竭	primitives		立曷
h	冃	primitives		冂二
h	冑	primitives		由冂二
cs	冑	primitives		由冃
# cs	鶯	primitives	𤇾鳥	炏冖鳥
h	餞	primitives		食戈戈
cs	餞	primitives		食戔
h	鬨	primitives		丨王王丨共
cs	鬨	primitives		鬥共
h	臍	primitives		月亠丫刀[receipt][fenceposts]二
cs	臍	primitives		月齊
h	髏	primitives		骨口一口丨女
cs	髏	primitives		骨婁
h	厲	primitives		厂萬
h	蠣	primitives		虫厂萬
cs	蠣	primitives		虫厲
h	齋	primitives	齊示	亠丫刀[receipt][fenceposts]二示
cs	齋	primitives		齊示
h	潭	primitives		氵西早
cs	潭	primitives		氵覃
h	礫	primitives		石幺白木
cs	礫	primitives		石樂
h	瑤	primitives		王夕缶
cs	瑤	primitives		王䍃
# h	爛	primitives	火門東	火門柬
cs	爛	primitives		火闌
h	堯	primitives		土土土兀
cs	堯	primitives		垚兀
h	驍	primitives		馬垚兀
cs	驍	primitives		馬堯
h	帀	primitives		一巾
h	佩	primitives		亻几一巾
cs	佩	primitives		亻几帀
h	摎	primitives		扌羽㐱
cs	摎	primitives		扌翏
h	甕	primitives		亠幺隹瓦
cs	甕	primitives		雍瓦
h	穢	primitives		禾止戌小
cs	穢	primitives		禾歲
h	巸	primitives		巳
h	熙	primitives		巳火
cs	熙	primitives		巸火
h	槇	primitives		木匕目八
cs	槇	primitives		木眞
h	膠	primitives		月羽㐱
cs	膠	primitives		月翏
h	朁	primitives		旡旡日
cs	朁	primitives		兓日
h	僭	primitives		亻兓日
cs	僭	primitives		亻朁
h	哭	primitives		口口犬
cs	哭	primitives		吅犬
h	噬	primitives		口竹巫
cs	噬	primitives		口筮
h	漿	primitives		爿寸水
cs	漿	primitives		將水
h	嘯	primitives		口肀片一爿
cs	嘯	primitives		口肅
h	豦	primitives		虎豕
h	遽	primitives		辶虎豕
cs	遽	primitives		辶豦
h	匛	primitives		匚久
h	柩	primitives		木匚久
cs	柩	primitives		木匛
h	寽	primitives		爪寸
h	埒	primitives		土爪寸
cs	埒	primitives		土寽
# h	舘	primitives	𠆢舌官	人舌官
cs	舘	primitives		舍官
h	舒	primitives		人舌予
cs	舒	primitives		舍予
h	敫	primitives		白方攵
h	檄	primitives		木白方攵
cs	檄	primitives		木敫
h	睨	primitives		目臼儿
cs	睨	primitives		目兒
h	瀾	primitives		氵門柬
cs	瀾	primitives		氵闌
h	蕭	primitives		艹肀片一爿
cs	蕭	primitives		艹肅
h	瘻	primitives		疒口一口丨女
cs	瘻	primitives		疒婁
h	樓	primitives		木口一口丨女
cs	樓	primitives		木婁
h	謗	primitives		言亠丷冖方
cs	謗	primitives		言旁
h	雚	primitives		艹口口隹
cs	雚	primitives		艹吅隹
h	灌	primitives		氵艹吅隹
cs	灌	primitives		氵雚
h	擇	primitives		扌罒幸
cs	擇	primitives		扌睪
h	橈	primitives		木垚兀
cs	橈	primitives		木堯
h	攪	primitives		扌臼爻冖見
cs	攪	primitives		扌覺
h	㒼	primitives		廿冂丨入
h	瞞	primitives		目廿冂丨入
cs	瞞	primitives		目㒼
h	譚	primitives		言西早
cs	譚	primitives		言覃
h	蝎	primitives		虫日勹人L
cs	蝎	primitives		虫曷
h	蠍	primitives		虫曷欠
cs	蠍	primitives		蝎欠
h	猊	primitives		犭臼儿
cs	猊	primitives		犭兒
h	燗	primitives		火門月
cs	燗	primitives		火閒
h	耤	primitives		耒昔
h	藉	primitives		艹耒昔
cs	藉	primitives		艹耤
h	郞	primitives		良⻏
h	螂	primitives		虫良⻏
cs	螂	primitives		虫郞
h	揆	primitives		扌癶天
cs	揆	primitives		扌癸
h	錚	primitives		金爪肀
cs	錚	primitives		金爭
# h	喬	primitives	夭高	呑冂口
# cs	喬	primitives	夭口冋	呑冋
h	龸	primitives		小冖
h	當	primitives		小冖口田
cs	當	primitives		龸口田
h	渠	primitives		氵巨木
cs	渠	primitives		洰木
h	蟷	primitives		虫龸口田
cs	蟷	primitives		虫當
h	睘	primitives		罒一口
h	寰	primitives		宀罒一口
cs	寰	primitives		宀睘
h	團	primitives		囗一日丨寸
cs	團	primitives		囗專
h	捲	primitives		扌[quarter]㔾
cs	捲	primitives		扌卷
h	麥	primitives		木人人夂
cs	麥	primitives		來夂
h	麩	primitives		來夂夫
cs	麩	primitives		麥夫
h	鄕	primitives		幺⻏
h	嚮	primitives		幺⻏向
cs	嚮	primitives		鄕向
h	弼	primitives		弓百弓
cs	弼	primitives		㢶弓
h	茫	primitives		艹氵亡
cs	茫	primitives		艹汒
h	矍	primitives		目目隹又
cs	矍	primitives		瞿又
h	攫	primitives		扌瞿又
cs	攫	primitives		扌矍
h	廠	primitives		广尚攵
cs	廠	primitives		广敞
h	碣	primitives		石日勹人L
cs	碣	primitives		石曷
h	櫃	primitives		木匚貴
cs	櫃	primitives		木匱
# h	煕	primitives	臣巳灬	巳火
cs	煕	primitives		巸火
h	榜	primitives		木亠丷冖方
cs	榜	primitives		木旁
h	臱	primitives		自穴方
h	邊	primitives		辶自穴方
cs	邊	primitives		辶臱
h	單	primitives		口口日十
cs	單	primitives		吅日十
h	憚	primitives		忄吅日十
cs	憚	primitives		忄單
h	簪	primitives		竹兓日
cs	簪	primitives		竹朁
h	饒	primitives		食垚兀
cs	饒	primitives		食堯
h	縷	primitives		糸口一口丨女
cs	縷	primitives		糸婁
h	嵜	primitives		山亠丷可
cs	嵜	primitives		山竒
h	漑	primitives		氵旡
cs	漑	primitives		氵既
h	歷	primitives		厂禾禾止
cs	歷	primitives		厤止
h	靂	primitives		雨厤止
cs	靂	primitives		雨歷
h	蜷	primitives		虫[quarter]㔾
cs	蜷	primitives		虫卷
h	餡	primitives		食勹臼
cs	餡	primitives		食臽
h	蘆	primitives		艹虍田皿
cs	蘆	primitives		艹盧
h	籐	primitives		竹月[quarter]水
cs	籐	primitives		竹滕
h	啚	primitives		口亠囗口
cs	啚	primitives		口㐭
h	鄙	primitives		口㐭⻏
cs	鄙	primitives		啚⻏
h	槿	primitives		木廿口龶
cs	槿	primitives		木堇
h	蹊	primitives		足爪幺大
cs	蹊	primitives		足奚
h	斿	primitives		方子
h	蝣	primitives		虫方子
cs	蝣	primitives		虫斿
h	攬	primitives		扌臣一罒見
cs	攬	primitives		扌覽
h	贊	primitives		先先貝
cs	贊	primitives		兟貝
h	鑽	primitives		金兟貝
cs	鑽	primitives		金贊
h	匀	primitives		勹冫
h	鈞	primitives		金勹冫
cs	鈞	primitives		金匀
h	弑	primitives		乂ホ式
cs	弑	primitives		杀式
h	羔	primitives		䒑丨一火
cs	羔	primitives		⺷火
h	羹	primitives		⺷火美
cs	羹	primitives		羔美
h	饕	primitives		号虎食
cs	饕	primitives		號食
h	餮	primitives		歹㐱食
cs	餮	primitives		殄食
h	賴	primitives		束刀貝
h	獺	primitives		犭束刀貝
cs	獺	primitives		犭賴
# cs	瑩	primitives	𤇾玉	炏冖玉
h	賏	primitives		貝
h	贔	primitives		貝貝
cs	贔	primitives		貝賏
h	宁	primitives		宀丁
h	佇	primitives		亻宀丁
cs	佇	primitives		亻宁
h	鄲	primitives		吅日十⻏
cs	鄲	primitives		單⻏
cs	應	primitives		䧹心
h	箝	primitives		竹扌甘
cs	箝	primitives		竹拑
h	瀉	primitives		氵宀舄
cs	瀉	primitives		氵寫
h	羯	primitives		羊日勹人L
cs	羯	primitives		羊曷
h	蚩	primitives		㞢虫
h	恙	primitives		䒑丨一心
cs	恙	primitives		⺷心
h	蟒	primitives		虫艹大开
cs	蟒	primitives		虫莽
h	僥	primitives		亻垚兀
cs	僥	primitives		亻堯
h	鐸	primitives		金罒幸
cs	鐸	primitives		金睪
h	蓼	primitives		艹羽㐱
cs	蓼	primitives		艹翏
h	敲	primitives		高卜又
cs	敲	primitives		高攴
h	埶	primitives		坴丸
h	褻	primitives		衣坴丸
cs	褻	primitives		衣埶
h	棥	primitives		木爻
h	樊	primitives		木爻大
cs	樊	primitives		棥大
h	攀	primitives		棥大手
cs	攀	primitives		樊手
h	椽	primitives		木彑
cs	椽	primitives		木彖
h	敃	primitives		民攵
h	愍	primitives		民攵心
cs	愍	primitives		敃心
h	纐	primitives		糸交頁
cs	纐	primitives		糸頝
h	纈	primitives		糸吉頁
cs	纈	primitives		糸頡
h	莊	primitives		艹爿士
cs	莊	primitives		艹壯
h	毚	primitives		勹口比免丶
cs	毚	primitives		㲋兔
h	讒	primitives		言㲋兔
cs	讒	primitives		言毚
h	䜌	primitives		糸言
h	欒	primitives		糸言木
cs	欒	primitives		䜌木
h	么	primitives		丿厶
h	簒	primitives		竹目大丿厶
cs	簒	primitives		竹目大么
h	蹶	primitives		足厂屰欠
cs	蹶	primitives		足厥
h	禪	primitives		礻吅日十
cs	禪	primitives		礻單
h	榔	primitives		木良⻏
cs	榔	primitives		木郞
h	莾	primitives		艹奔
h	蠎	primitives		虫艹奔
cs	蠎	primitives		虫莾
h	寇	primitives		宀元卜又
cs	寇	primitives		宀元攴
h	權	primitives		木艹吅隹
cs	權	primitives		木雚
h	牆	primitives		爿土从回
cs	牆	primitives		爿嗇
h	皋	primitives		白大十
cs	皋	primitives		白夲
h	鞨	primitives		革日勹人L
cs	鞨	primitives		革曷
h	鑷	primitives		金耳耳耳
cs	鑷	primitives		金聶
h	詹	primitives		勹厂儿言
h	憺	primitives		忄勹厂儿言
cs	憺	primitives		忄詹
h	撥	primitives		扌癶弓殳
cs	撥	primitives		扌發
h	諍	primitives		言爪肀
cs	諍	primitives		言爭
h	舀	primitives		爪臼
h	韜	primitives		韋爪臼
cs	韜	primitives		韋舀
h	顚	primitives		匕目八頁
cs	顚	primitives		眞頁
h	癲	primitives		疒眞頁
cs	癲	primitives		疒顚
h	疆	primitives		弓土一田一田一
cs	疆	primitives		弓土畺
h	諡	primitives		言今皿
cs	諡	primitives		言㿽
h	箚	primitives		竹合刂
cs	箚	primitives		竹㓣
# h	參	primitives	厶厶厶㐱	㐱	Missing Heisig primitives 厽
cs	參	primitives		厽㐱
h	輛	primitives		車一冂丨入
cs	輛	primitives		車兩
h	澎	primitives		氵壴彡
cs	澎	primitives		氵彭
h	嫣	primitives		女正
cs	嫣	primitives		女焉
h	惡	primitives		二心
cs	惡	primitives		亞心
h	鐚	primitives		金亞心
cs	鐚	primitives		金惡
h	畟	primitives		田儿夂
h	稷	primitives		禾田儿夂
cs	稷	primitives		禾畟
h	繹	primitives		糸罒幸
cs	繹	primitives		糸睪
h	齧	primitives		丰刀齒
cs	齧	primitives		㓞齒
h	傳	primitives		亻一日丨寸
cs	傳	primitives		亻專
h	奘	primitives		爿士大
cs	奘	primitives		壯大
h	盡	primitives		肀一火皿
cs	盡	primitives		⺻火皿
h	燼	primitives		火⺻火皿
cs	燼	primitives		火盡
h	儘	primitives		亻⺻火皿
cs	儘	primitives		亻盡
h	撓	primitives		扌垚兀
cs	撓	primitives		扌堯
h	陝	primitives		阜大从
cs	陝	primitives		阜㚒
h	滿	primitives		氵廿冂丨入
cs	滿	primitives		氵㒼
h	盈	primitives		乃又皿
cs	盈	primitives		夃皿
h	擧	primitives		臼一八手
cs	擧	primitives		與手
h	欅	primitives		木與手
cs	欅	primitives		木擧
h	艫	primitives		舟虍田皿
cs	艫	primitives		舟盧
h	瑟	primitives		王王必
cs	瑟	primitives		玨必
h	棠	primitives		小冖呆
cs	棠	primitives		龸呆
h	罐	primitives		缶艹吅隹
cs	罐	primitives		缶雚
h	髯	primitives		髟冂丨一
cs	髯	primitives		髟冉
h	彎	primitives		糸言弓
cs	彎	primitives		䜌弓
h	灣	primitives		氵䜌弓
cs	灣	primitives		氵彎
h	睫	primitives		目ヨ走
cs	睫	primitives		目疌
h	蠢	primitives		春虫虫
cs	蠢	primitives		春䖵
h	箍	primitives		竹扌匚巾
cs	箍	primitives		竹㧜
h	嘴	primitives		口此角
cs	嘴	primitives		口觜
h	罌	primitives		貝缶
cs	罌	primitives		賏缶
h	歮	primitives		止
h	澁	primitives		氵止
cs	澁	primitives		氵歮
h	澹	primitives		氵勹厂儿言
cs	澹	primitives		氵詹
h	殹	primitives		医殳
h	翳	primitives		医殳羽
cs	翳	primitives		殹羽
h	檣	primitives		木土从回
cs	檣	primitives		木嗇
h	襴	primitives		衤門柬
cs	襴	primitives		衤闌
h	殷	primitives		⺁ヨ勹殳
cs	殷	primitives		㐆殳
h	慇	primitives		㐆殳心
cs	慇	primitives		殷心
h	磊	primitives		石石石
cs	磊	primitives		石砳
h	妟	primitives		日女
h	匽	primitives		匚日女
cs	匽	primitives		匚妟
h	偃	primitives		亻匚妟
cs	偃	primitives		亻匽
h	羲	primitives		䒑丨一丂
cs	羲	primitives		⺷丂
h	譫	primitives		言勹厂儿言
cs	譫	primitives		言詹
h	刅	primitives		刃丶
h	粱	primitives		水刃丶米
cs	粱	primitives		水刅米
h	廖	primitives		广羽㐱
cs	廖	primitives		广翏
h	懼	primitives		忄目目隹
cs	懼	primitives		忄瞿
h	寥	primitives		宀羽㐱
cs	寥	primitives		宀翏
h	嗤	primitives		口㞢虫
cs	嗤	primitives		口蚩
h	闕	primitives		門屰欠
cs	闕	primitives		門欮
h	㬎	primitives		日幺火
h	顯	primitives		日幺火頁
cs	顯	primitives		㬎頁
h	鸞	primitives		糸言鳥
cs	鸞	primitives		䜌鳥
h	滾	primitives		氵衣㕣
cs	滾	primitives		氵袞
h	癧	primitives		疒厤止
cs	癧	primitives		疒歷
h	瞻	primitives		目勹厂儿言
cs	瞻	primitives		目詹
h	靜	primitives		靑爪肀
cs	靜	primitives		靑爭
h	冕	primitives		冂二免
cs	冕	primitives		冃免
h	齎	primitives		亠丫刀[receipt][fenceposts]二貝
cs	齎	primitives		齊貝
h	讚	primitives		言兟貝
cs	讚	primitives		言贊
h	肙	primitives		口月
h	鵑	primitives		口月鳥
cs	鵑	primitives		肙鳥
h	謖	primitives		言田儿夂
cs	謖	primitives		言畟
h	襷	primitives		衤與手
cs	襷	primitives		衤擧
h	愾	primitives		忄气米
cs	愾	primitives		忄氣
h	蕈	primitives		艹西早
cs	蕈	primitives		艹覃
h	鰺	primitives		魚厶厶厶㐱
cs	鰺	primitives		魚參
h	咒	primitives		口口几
cs	咒	primitives		吅几
h	盞	primitives		戈戈皿
cs	盞	primitives		戔皿
h	蟾	primitives		虫勹厂儿言
cs	蟾	primitives		虫詹
h	戕	primitives		爿戈
h	臧	primitives		爿戈臣
cs	臧	primitives		戕臣
h	贓	primitives		貝戕臣
cs	贓	primitives		貝臧
h	霓	primitives		雨臼儿
cs	霓	primitives		雨兒
h	匯	primitives		匚氵隹
cs	匯	primitives		匚淮
h	滔	primitives		氵爪臼
cs	滔	primitives		氵舀
h	從	primitives		彳从龰
h	蹤	primitives		足彳从龰
cs	蹤	primitives		足從
h	瀟	primitives		氵艹肅
cs	瀟	primitives		氵蕭
h	籟	primitives		竹束刀貝
cs	籟	primitives		竹賴
h	嶼	primitives		山臼一八
cs	嶼	primitives		山與
h	掬	primitives		扌勹米
cs	掬	primitives		扌匊
h	陜	primitives		阜大从
cs	陜	primitives		阜夾
h	難	primitives		廿口夫隹
h	攤	primitives		扌廿口夫隹
cs	攤	primitives		扌難
h	櫚	primitives		木門呂
cs	櫚	primitives		木閭
h	澳	primitives		氵丶冂釆大
cs	澳	primitives		氵奧
cs	鑾	primitives		䜌金
h	鬧	primitives		丨王王丨市
cs	鬧	primitives		鬥市
h	礬	primitives		棥大石
cs	礬	primitives		樊石
h	箏	primitives		竹爪肀
cs	箏	primitives		竹爭
h	羈	primitives		罒革馬
cs	羈	primitives		罒䩻
h	轤	primitives		車虍田皿
cs	轤	primitives		車盧
h	餠	primitives		食亠十亠十
cs	餠	primitives		食幷
h	顳	primitives		耳耳耳頁
cs	顳	primitives		聶頁
h	邕	primitives		川⻏
h	雝	primitives		川⻏隹
cs	雝	primitives		邕隹
h	癰	primitives		疒邕隹
cs	癰	primitives		疒雝
h	壳	primitives		士冖一几
h	殼	primitives		士冖一几殳
cs	殼	primitives		壳殳
h	剱	primitives		㑒刀乀
cs	剱	primitives		㑒刄
h	囱	primitives		丿囗勹丶
cs	囱	primitives		丿囗夊
h	悤	primitives		丿囗夊心
cs	悤	primitives		囱心
h	總	primitives		糸囱心
cs	總	primitives		糸悤
h	萸	primitives		艹臼人
cs	萸	primitives		艹臾
h	韯	primitives		十戈韭
h	懴	primitives		忄十戈韭
cs	懴	primitives		忄韯
h	倪	primitives		亻臼儿
cs	倪	primitives		亻兒
h	霽	primitives		雨亠丫刀[receipt][fenceposts]二
cs	霽	primitives		雨齊
h	欖	primitives		木臣一罒見
cs	欖	primitives		木覽
h	躱	primitives		身乃木
cs	躱	primitives		身朶
h	膺	primitives		广亻隹月
cs	膺	primitives		䧹月
h	溪	primitives		水爪幺大
cs	溪	primitives		水奚
h	彔	primitives		彑水
h	碌	primitives		石彑水
cs	碌	primitives		石彔
h	搜	primitives		扌臼丨又
cs	搜	primitives		扌叟
# h	欝	primitives	林爻罒艮寸	木爻罒寸
cs	欝	primitives		棥罒寸
h	寶	primitives		宀王缶貝
cs	寶	primitives		宀珤貝
h	刕	primitives		刀
h	茘	primitives		艹刀
cs	茘	primitives		艹刕
h	曉	primitives		日垚兀
cs	曉	primitives		日堯
h	轉	primitives		車一日丨寸
cs	轉	primitives		車專
h	囀	primitives		口車專
cs	囀	primitives		口轉
h	游	primitives		水方子
cs	游	primitives		水斿
# cs	榮	primitives	𤇾木	炏冖木
h	挾	primitives		扌大从
cs	挾	primitives		扌夾
h	聰	primitives		耳囱心
cs	聰	primitives		耳悤
h	簫	primitives		竹肀片一爿
cs	簫	primitives		竹肅
h	渺	primitives		氵目少
cs	渺	primitives		氵眇
h	曠	primitives		日广黃
cs	曠	primitives		日廣
h	懿	primitives		士冖豆恣
cs	懿	primitives		壹恣
h	顫	primitives		亠回旦頁
cs	顫	primitives		亶頁
h	劔	primitives		僉刀乀
cs	劔	primitives		僉刄
h	蒡	primitives		艹亠丷冖方
cs	蒡	primitives		艹旁
h	樣	primitives		木羊永
cs	樣	primitives		木羕
cs	亟	primitives		丂叹一
h	螻	primitives		虫口一口丨女
cs	螻	primitives		虫婁
h	鷸	primitives		矛冂儿口鳥
cs	鷸	primitives		矞鳥
h	苧	primitives		艹宀丁
cs	苧	primitives		艹宁
h	囟	primitives		丿囗乂
cs	囟	primitives		丿龱
h	篦	primitives		竹丿龱比
cs	篦	primitives		竹囟比
h	臘	primitives		月巛囗乂[plow]⺀[plow]⺀乚
cs	臘	primitives		月巤
h	墺	primitives		土丶冂釆大
cs	墺	primitives		土奧
h	穗	primitives		禾一日丨心
cs	穗	primitives		禾惠
h	懊	primitives		忄丶冂釆大
cs	懊	primitives		忄奧
h	甾	primitives		川田
h	輜	primitives		車川田
cs	輜	primitives		車甾
h	尌	primitives		壴寸
h	廚	primitives		广壴寸
cs	廚	primitives		广尌
h	瑾	primitives		王廿口龶
cs	瑾	primitives		王堇
h	蒟	primitives		艹立句
cs	蒟	primitives		艹竘
h	珎	primitives		王𠂉小
cs	珎	primitives		王尓
h	淺	primitives		氵戈戈
cs	淺	primitives		氵戔
h	戲	primitives		虍豆戈
cs	戲	primitives		䖒戈
h	懶	primitives		忄束刀貝
cs	懶	primitives		忄賴
h	聳	primitives		彳从龰耳
cs	聳	primitives		從耳
h	醪	primitives		酉羽㐱
cs	醪	primitives		酉翏
h	諂	primitives		言勹臼
cs	諂	primitives		言臽
h	瞋	primitives		目匕目八
cs	瞋	primitives		目眞
h	嘼	primitives		口口田一口
cs	嘼	primitives		㽞一口
h	獸	primitives		㽞一口犬
cs	獸	primitives		嘼犬
h	懣	primitives		氵㒼心
cs	懣	primitives		滿心
h	婬	primitives		女爪壬
cs	婬	primitives		女㸒
h	雖	primitives		口虫隹
cs	雖	primitives		虽隹
h	縱	primitives		糸彳从龰
cs	縱	primitives		糸從
h	羮	primitives		⺷火一夫
cs	羮	primitives		羔一夫
h	嬋	primitives		女吅日十
cs	嬋	primitives		女單
h	娟	primitives		女口月
cs	娟	primitives		女肙
h	頽	primitives		禾几頁
cs	頽	primitives		秃頁
h	滂	primitives		氵亠丷冖方
cs	滂	primitives		氵旁
h	衞	primitives		行口一巾
cs	衞	primitives		行口帀
h	氈	primitives		亠回旦毛
cs	氈	primitives		亶毛
h	滬	primitives		氵戸⻏
cs	滬	primitives		氵扈
h	弉	primitives		爿士开
cs	弉	primitives		壯开
h	谿	primitives		爪幺大谷
cs	谿	primitives		奚谷
h	狷	primitives		犭口月
cs	狷	primitives		犭肙
h	竅	primitives		穴白方攵
cs	竅	primitives		穴敫
h	闔	primitives		門去皿
cs	闔	primitives		門盍
h	儕	primitives		亻亠丫刀[receipt][fenceposts]二
cs	儕	primitives		亻齊
h	隰	primitives		阜日幺火
cs	隰	primitives		阜㬎
h	釋	primitives		釆罒幸
cs	釋	primitives		釆睪
h	孃	primitives		女衣吅井一
cs	孃	primitives		女襄
h	眔	primitives		罒水
h	鰥	primitives		魚罒水
cs	鰥	primitives		魚眔
h	驤	primitives		馬衣吅井一
cs	驤	primitives		馬襄
h	邀	primitives		辶白方攵
cs	邀	primitives		辶敫
h	僵	primitives		亻一田一田一
cs	僵	primitives		亻畺
h	濺	primitives		氵貝戔
cs	濺	primitives		氵賤
h	珮	primitives		王几一巾
cs	珮	primitives		王几帀
h	鷄	primitives		爪幺大鳥
cs	鷄	primitives		奚鳥
h	歸	primitives		丿㠯止帚
h	湃	primitives		氵手一丨
cs	湃	primitives		氵拜
# cs	煢	primitives	𤇾卂	炏冖卂
h	穡	primitives		禾土从回
cs	穡	primitives		禾嗇
h	錏	primitives		金二
cs	錏	primitives		金亞
h	爐	primitives		火虍田皿
cs	爐	primitives		火盧
h	衢	primitives		行目目隹
cs	衢	primitives		行瞿
h	關	primitives		門幺丱
h	涓	primitives		氵口月
cs	涓	primitives		氵肙
h	劃	primitives		聿田一刂
cs	劃	primitives		畫刂
h	剩	primitives		禾北刂
cs	剩	primitives		乘刂
h	淨	primitives		水爪肀
cs	淨	primitives		水爭
h	霝	primitives		雨口
h	櫺	primitives		木雨口
cs	櫺	primitives		木霝
h	擅	primitives		扌亠回旦
cs	擅	primitives		扌亶
h	偈	primitives		亻日勹人L
cs	偈	primitives		亻曷
h	俎	primitives		人人且
cs	俎	primitives		仌且
h	腦	primitives		月川丿龱
cs	腦	primitives		月川囟
h	悋	primitives		忄文口
cs	悋	primitives		忄吝
h	儺	primitives		亻廿口夫隹
cs	儺	primitives		亻難
h	薛	primitives		艹丿㠯辛
h	歙	primitives		合羽欠
cs	歙	primitives		翕欠
h	巒	primitives		糸言山
cs	巒	primitives		䜌山
h	怱	primitives		勿丶心
cs	怱	primitives		匆心
h	偬	primitives		亻匆心
cs	偬	primitives		亻怱
