Source	Character	Field	OldValue	NewValue
rrtk	修	keywords		discipline
rrtk	修	story		A <i>Jedi knight</i> (亻) learns self-discipline from <i>Yoda</i> (攸) - a <i>taskmaster</i> (攵) with a <i>walking stick</i> (丨) - as well as to keep him or herself in <i>shape</i> (彡).
rrtk	珍	keywords		rare
rrtk	珍	story		The <em>king</em> (王) has a really<strong> rare</strong> <em>umbrella</em> (𠆢), it can change <i>shape</i> (彡) and become more than just a <i>parasol </i>(㐱).
rrtk	診	keywords		checkup
rrtk	診	story		What my doctor <i>said</i> (訁) after the<strong> checkup</strong> was: "Start carrying a <i>parasol </i>(㐱)<em>,</em> or you might get skin cancer. You've been tanning too much and you have you have an <em>umbrella</em> (𠆢) <i>shaped</i> (彡)  lumps on your skin!"
rrtk	文	keywords		sentence
rrtk	文	story		Under the familiar <i>top hat</i> (亠) we see a <i>crisscross</i> (乂) pattern or design, like that found on woodwork or garments. This should make an ugly enough image to help remember it. It can be associated with <b>sentence</b> by thinking of a <b>sentence</b> as a grammatical pattern.
rrtk	対	keywords		vis-a-vis
rrtk	対	story		This is a character that is used in Japanese for "vs." (as in, "Alien vs. Predator").The word<strong> vis-a-vis</strong> is like <em>sentence </em>(文) <em>glue</em> (寸), it kind of joins sentences together.
rrtk	紋	keywords		family crest
rrtk	紋	story		If you look closely, you can see that on <i>Spider-Man</i> (糹)'s <b>family crest</b>, there is sown in his favorite <i>sentence</i> (文) “With great power comes great responsibility.”
rrtk	蚊	keywords		mosquito
rrtk	蚊	story		The<strong> mosquito</strong>, an <em>insect</em> (虫), knows only one <em>sentence</em> (文): Bzzzzz.
rrtk	斉	keywords		equal
rrtk	斉	conflicting_keywords		h:equal
rrtk	斉	story		The <em>two</em> (二) between the <em>fenceposts</em> (丌) is similar to the mathematical <strong>equal</strong> sign. The recruits in the boot camp have to train physically with <em>fenceposts</em> (丌), without uttering any <i>sentenes</i> (文). They all have to wear <strong>equal uniforms</strong> and <i>sing in unison</i> (斉唱) in the <em>choir</em> (齐) when required. They are all of <strong>equal</strong> value in the infantry. 
rrtk	剤	keywords		dose
rrtk	剤	story		In order for the <b>dose</b> to be <i>equal</i> (斉) you can cut the pill in half with a <i>sword</i> (刂).
rrtk	済	keywords		finished
rrtk	済	story		"済[す]みません" you exclaim, to let your teacher know that your <i>water</i> (氵) levels are <i>equal</i> (斉) to your chem partner and that you have <b>finished</b> the experiment.
rrtk	斎	keywords		purification​
rrtk	斎	story		As the <em>chorus</em> (齐) sings, an exorcism, or "<b>purification</b>" of the soul is taking place. The possessed girl is tied to two <em>fenceposts</em> (丌) to the sides of the <i>altar</i> (示), her head spinning around and around. Then the priest says the required <i>sentence</i> (文): "The power of Christ compels you!"
rrtk	粛	keywords		solemn
rrtk	粛	story		Even though it's a maddening task, the monks stay <strong>solemn</strong> as they <i>rake</i> (肀) <em>rice</em> (米) between the <em>fenceposts </em>(丌).
rrtk	塁	keywords		bases
rrtk	塁	story		Playing baseball in a <em>rice field</em> (田) with <em>sparklers</em> (＊) stuck into the <em>ground</em> (土) to act as <strong>bases</strong>.
rrtk	楽	keywords		enjoyable
rrtk	楽	story		There is a <i>white</i> (白) dove on top of that <i>tree</i> (木). Everytime it opens its beak, there are <i>sparkles</i> (＊) all around it and an <b>enjoyable</b> music comes out of it.
rrtk	薬	keywords		medicine
rrtk	薬	story		Taking that nasty <b>medicine</b> does not seem <i>enjoyable</i> (楽) or like a path of <i>flowers</i> (艹), but in the end, I'll <i>enjoy</i> (楽) feeling much better.
rrtk	率	keywords		ratio
rrtk	率	story		When the world's<strong> ratio</strong> of women to men <em>mysteriously</em> (玄) changed to <em>ten</em> (十) to one overnight, the men all lit <em>sparklers</em> (＊) in celebration.<br>
rrtk	渋	keywords		astringent
rrtk	渋	story		I love lemonade with a slightly sour taste, that's why I <em>stopped</em> (止) buying <em>sparkling </em>(＊) <em>water</em> (氵) in <i>Shibuya</i> (渋谷) a long time ago. It has an <b>astringent</b> smell of rotten apples for some odd reason.<br>astringent: think Instagram baby after her mom feeds her a lemon and he makes the puckery face.
rrtk	摂	keywords		intake
rrtk	摂	story		One way to <b>intake</b> some nutrients is to take your <i>finger</i> (扌), dig around in your <i>ear</i> (耳), then eat whatever <i>sparkling</i> (＊) matter you may find.<br>
rrtk	央	keywords		center
rrtk	央	story		A person with a <i>big</i> (大) <i>mouth</i> (口) wants to be the<strong> center</strong> of attention.
rrtk	英	keywords		England
rrtk	英	story		The original great seal of the king of <strong>England</strong> had a very ornate <em>flower</em> (艹) in the <i>center</i> (央).
rrtk	映	keywords		reflect
rrtk	映	story		In the solar system, the <i>sun</i> (日) is the <i>central</i> (央) source of all light, everything else just<strong> reflect</strong>s it.
rrtk	赤	keywords		red
rrtk	赤	story		Think of two <i>drops</i> (丶) of<strong> red</strong> blood falling on the <em>soil</em> (土) from a <i>bloody </i><em>sword</em> (刅).
rrtk	赦	keywords		pardon
rrtk	赦	story		The student blushed until his face was <i>red</i> (赤), so the <i>schoolmaster</i> (攵) decided to<strong> pardon</strong> him.
rrtk	変	keywords		unusual
rrtk	変	story		It's quite<strong> unusual</strong> to see an <em>apple</em> (亦) with <em>walking legs</em> (夂) running away from the person who wants to eat it!
rrtk	跡	keywords		tracks
rrtk	跡	story		Pirate pokes the tip of his <em>wooden leg</em> (⻊) into an <em>apple</em> (亦) to disguise his<strong> tracks</strong>.
rrtk	蛮	keywords		barbarian
rrtk	蛮	story		The<strong> barbarian</strong> picks an <em>apple</em> (亦) from above and eats it even though there is an <em>insect</em> (虫) in it.
rrtk	恋	keywords		romance
rrtk	恋	story		A childhood<strong> romance</strong>: a boy takes an<em> apple</em> (亦) to school to try to win the <em>heart</em> (心 ) of his beloved.
rrtk	湾	keywords		gulf
rrtk	湾	story		In his most daring feat, William Tell used his <i>bow</i> (弓) to shoot an <i>apple</i> (亦) off the head of his son across the <em>water</em> (氵) of the <em>curve</em> (弯) of the <strong>gulf</strong>.<br>gulf: a deep inlet of the sea almost surrounded by land, with a narrow mouth. Think Gulf of Mexico.<br>
rrtk	黄	keywords		yellow
rrtk	黄	story		My face turned<strong> yellow</strong> when I watched my <i>salad</i> (龷) <em>sprout </em>(由) <i>animal legs</i> (ハ) and start scurrying across the table. Check please!<br>
rrtk	横	keywords		sideways
rrtk	横	story		Imagine a <i>tree</i> (木) that grows <i>yellow</i> (黄) bananas that are so heavy that they make the <i>tree</i> (木) fall <b>sideways</b>.
rrtk	把	keywords		grasp
rrtk	把	story		Your <i>fingers </i>(扌) <strong>grasp</strong> the <i>Rubik's Cube</i> (巴). If only your brain could too.
rrtk	色	keywords		color
rrtk	色	story		<i>Bound up</i> (⺈) in the <i>Rubik's Cube</i> (巴) are 6 different <strong>colors</strong>.
rrtk	絶	keywords		discontinue
rrtk	絶	story		They tried publishing <i>Spider-Man</i> (糹) comics <em>colored</em> (色) edition in Japan, but, had to <b>discontinue</b> soon after because Japanese people prefer black and white comics. “<i>Spider-Man</i> (糹) <em>color</em> (色) manga <b>discontinued</b> in Japan”.<br>
rrtk	艶	keywords		glossy
rrtk	艶	story		To print something with <i>bountiful</i> (豊) <i>color</i> (色), they use<strong> glossy</strong> paper.
rrtk	肥	keywords		fertilizer
rrtk	肥	story		<strong>Fertilizer </strong>is a <i>comma-shaped</i> (巴) output from a certain <i>body part </i>(月).
rrtk	甘	keywords		sweet
rrtk	甘	story		<strong>Sweet</strong> <em>twenty</em>(廿)<em>-one</em>(一). The next<strong> sweet</strong> number after<strong> sweet</strong> sixteen.
rrtk	紺	keywords		navy blue
rrtk	紺	story		<i>Spider-Man</i> (糹) bought his <i>sweet</i> (甘) a <b>navy blue</b> dress. Imagine Mary Jane walking down some stairs looking dazzling in it.
rrtk	某	keywords		so-and-so
rrtk	某	story		<strong>So-and-so</strong>: His face was <em>sweet</em> (甘)/His body like a <em>tree</em> (木);/名前[な.まえ]覚[おぼ]えてない/So I'll call him 某氏(ぼう.し)[A certain person]
rrtk	謀	keywords		conspire
rrtk	謀	story		I imagine a clique of catty girls conspiring against a another girl...they are exchanging lots of <i>words</i> (訁), chatting about how <em>so-and-so</em> (某) girl is now up to such-and-such (gasp!), and how they will spread the <i>word</i> (訁) about it.
rrtk	媒	keywords		mediator
rrtk	媒	story		In a divorce, the <em>woman</em> (女) needs a<strong> mediator</strong> because she won't talk to that <em>so-and-so</em> (某). Imagine the woman on the ground and the <i>so-and-so</i> (某) up in the <i>tree</i> (木), and the poor<strong> mediator </strong>climbing up and down, trying to mediate their fight.
rrtk	欺	keywords		deceit
rrtk	欺	story		Kasparov practices <strong>deceit</strong> by grabbing your <em>rook</em> (其) while pretending to <em>yawn </em>(欠).
rrtk	棋	keywords		Shogi
rrtk	棋	story		<strong>Shogi</strong> [将棋(しょう.ぎ)] is a japanese game similar to chess, except that they use <em>wooden </em>(木) <em>pieces</em> (其) exclusively, unlike chess, which can use pieces of any type of material.
rrtk	旗	keywords		national flag
rrtk	旗	story		The United Republic of Chess' <strong>national flag</strong> is actually a <em>banner</em> (方乛) with a <em>rook </em>(其), that way they can hang it at every tournament.
rrtk	期	keywords		period
rrtk	期	story		The slowest chess game ever: It took him a one <i>month</i> (月) <strong>period</strong> to move the <em>rook </em>(其)!
rrtk	碁	keywords		Go
rrtk	碁	story		The ignorant gaijin put a <em>rook</em> (其) on top of his opponent's <em>stone</em> (石) when playing<strong> Go</strong>, much to the consternation of the Japanese players.
rrtk	基	keywords		fundamentals
rrtk	基	story		<strong>Fundamentals</strong> of chess: use the <em>rooks</em> (其) to protect your <em>ground </em>(土).
rrtk	甚	keywords		tremendously
rrtk	甚	story		Remember Battle Chess? I just picture a <b>tremendously</b> huge <i>rook</i> (其) from Battle Chess wandering around stomping on <i>small animals</i> (匹). Those guys were sweet.
rrtk	勘	keywords		intuition
rrtk	勘	story		<strong>Intuition</strong> is a <i>tremendously</i> (甚) <em>power</em>ful (力) resource of the mind.<br>
rrtk	堪	keywords		withstand
rrtk	堪	story		Plain old <em>soil</em> (土) can <strong>withstand</strong> pressure <i>tremendously</i> (甚).
rrtk	貴	keywords		precious
rrtk	貴	story		Inside your <em>purse</em> (▭丄) is all of your <em>money</em> (貝), phone and keys etc. All of your <strong>precious</strong> valuables. 貴方[あなた] indicates love and respect, or dear (what a wife calls a husband).
rrtk	遺	keywords		bequeath
rrtk	遺	story		"<strong>Bequeath</strong>" is an odd old word, isn't it? Basically, it just deals with how I want my <i>precious</i> (貴) possessions dealt out, after I die, later down the <em>road</em> (辶). "Being of sound, but antiquated, mind, I <strong>bequeath</strong> this to you!".<br><br>bequeath: leave (a personal estate or one's body) to a person or other beneficiary by a will. pass (something) on or leave (something) to someone else.
rrtk	遣	keywords		dispatch
rrtk	遣	story		<em>Bond</em> (㠯) has stolen a lady spy's <em>purse</em> (▭丄) while she was asleep after their evening together. When she discovers it's gone, she<strong> dispatch</strong>es some henchmen on the <em>road</em> (辶) after him to <i>chase</i> (追) him, but <em>Bond</em> (㠯) evades them and escapes with the <em>purse</em> (▭丄).<br>
rrtk	舞	keywords		interpretive dance
rrtk	舞	story		For <strong>interpretive<strong> dance </strong></strong>you need <i>nothing</i> (無) else but your <i>dancing legs</i> (舛).<br><br>歌舞伎(か.ぶ.き)[song.interpretive dance.performing artist]
rrtk	無	keywords		nothingness
rrtk	無	story		Anything that is left <i>reclining</i> (乛) with <i>forty</i> (卌) <i>flames</i> (灬) beneath the <i>floor</i> (一) will end up in <b>nothingness</b>.
rrtk	組	keywords		association
rrtk	組	story		The leader of the <i>Spider-Man</i> (糹) <strong>association</strong> has tons of <i>Spider-Man</i> (糹) figurines lined up on his <em>shelf</em> (且).
rrtk	粗	keywords		coarse
rrtk	粗	story		Ugh, why does this <em>shelf</em> (且) feel so<strong> coarse</strong>? Because it's made of <em>rice</em> (米), of<strong> coarse</strong>! Get it? Of <strong>coarse</strong>??<br><br>coarse: rough or loose in texture or grain.
rrtk	租	keywords		tariff
rrtk	租	story		The EU and US impose such high<strong> tariff</strong>s on food imports that third world <em>wheat</em> (禾) (the most basic of staples) never reaches first world supermarket <em>shelves </em>(且).
rrtk	祖	keywords		ancestor
rrtk	祖	story		The <b>ancestor</b> worship is so common in Daoist and Buddhist countries that you can buy tiny <i>altars</i> (礻) to put on the <i>shelves</i> (且), one for each deceased family member.
rrtk	阻	keywords		thwart
rrtk	阻	story		In a last ditch effort to <strong>thwart</strong> the invaders of <em>The Pinnacle</em> (阝), the residents push glass <em>shelves</em> (且) over the edge onto their heads below.
rrtk	査	keywords		investigate
rrtk	査	story		A whole team of cops is sent to <strong>investigate</strong> how a <em>tree</em> (木) could grow on top of a <em>shelf</em> (且) with no soil or water.
rrtk	助	keywords		help
rrtk	助	story		<strong>HELP</strong>! Someone's pinned under this book<i>shelf</i> (且) and it's gonna take a lot of <i>muscle</i> (力) to lift it off!
rrtk	宜	keywords		best regards
rrtk	宜	story		The <em>shelf</em> (且) your dad made for my <em>house</em> (宀) was fantastic. Give my<strong> best regards</strong> to him.<br><br>宜しくお願いします 【よろしくおねがいします】<br>
rrtk	畳	keywords		tatami mat
rrtk	畳	story		The king is peacefully sleeping on his new<strong> tatami mat</strong> when all of a sudden a <i>shelf</i> (且) falls over and kills him. You can see his <i>crown</i> (冖) poking out and the <i>brains</i> (田) splatter out the top of his head from all the pressure.
rrtk	並	keywords		row
rrtk	並	story		This is a simplification of 竝, a ideogram of two people <em>standing</em> (立) in a<strong> row</strong>.
rrtk	普	keywords		universal
rrtk	普	story		People at<strong> Universal</strong> Studios wait in <i>rows</i> (並) so long that the <i>sun</i> (日) goes down.
rrtk	譜	keywords		musical score
rrtk	譜	story		There are no <i>words</i> (訁) in a <b>musical score</b>. It’s expressed in a <i>universal</i> (普) language.
rrtk	湿	keywords		damp
rrtk	湿	story		You first wash you clothes with <em>water</em> (氵) and wring them until they are just<strong> damp </strong>before hanging them in a <em>row</em> (业) under the <em>sun</em> (日). That <i>row under the sun</i> (显) of clothes is for them to dry. If you don't wring them<strong> damp</strong> first they will take days to dry!
rrtk	顕	keywords		appear
rrtk	顕	story		One day a <em>row</em> (业) of <em>suns</em> (日)<strong> appear</strong>ed in the sky, turning everyone's <em>heads</em> (頁) upwards to take a look at the <i>row of suns</i> (显).
rrtk	繊	keywords		slender
rrtk	繊	story		<i>Spider-Man</i> (糹) has to stay<strong> slender</strong>, so during <em>Thanksgiving</em> (𢦏), he keeps away from the long <em>row</em> (业) of food.
rrtk	霊	keywords		spirits
rrtk	霊	story		After <em>raining</em> (⻗) for <em>two</em> (二) days in a <em>row</em> (业), you plead with the <b>spirits</b> for some relief. 
rrtk	業	keywords		profession
rrtk	業	story		I studied hard and finished my degree in Old Norse! To celebrate I'm going to the bar to drink some beer from a <i>viking horned helmet</i> (丵). I'm glad to finally have a profession. If I have a job, you say? <em>Not yet</em> (未). For that I need to begin a business, maybe I'll open an antiques shop with all sorts of <i>viking horned helmets</i> (丵). Yep, I don't know how else my degree is gonna be useful..<br>
rrtk	撲	keywords		slap
rrtk	撲	story		My <i>husband</i> (夫) has been proposing that in 相撲(すもう) wrestling, instead of them using their <i>hands</i> (扌) to <b>slap</b> each other out of the ring, fighters should be wearing <i>viking horned helmets</i> (丵) and charge at each other. We can also hire <i>fat viking husbands</i> (菐) to fight.
rrtk	僕	keywords		boku
rrtk	僕	story		If <i>Mr. T</i> (亻) and the <i>fat viking husband</i> (菐) spoke Japanese, would they use "watashi" (私), "boku" (僕) or "ore" (俺)? Well, 私 is too formal, so no. 僕 is more colloquial and humble. 俺 is rough and tough (you would expect them to use this). However, here they're drinking beer in the bar with the <i>viking horned helmets</i> (丵) when the <i>husband</i>(夫)'s wife storms inside. Totally ashamed, both of them use "<b>Boku</b>" (hence why this is the kanji). "僕 pity the fool who gets married to a viking wife!"<br>
rrtk	共	keywords		together
rrtk	共	story		After I put <i>animal legs</i> (ハ) in my vegetarian girlfriend's <i>salad</i> (龷) as a joke, she said: "We can't be<strong> together</strong> anymore."
rrtk	供	keywords		submit
rrtk	供	story		You have to be <i>together</i> (共) with another <i>person</i> (亻) when you <b>submit</b> a request to get into the ark.
rrtk	異	keywords		uncommon
rrtk	異	story		<em>Brains</em> (田) <em>together</em> (共) with beauty is an <strong>uncommon</strong> combination.
rrtk	翼	keywords		wing
rrtk	翼	story		This is つばさ. To make a distinct image you can think about aircraft<strong> wing</strong> for which this kanji is also used. <em>Feathers</em> (羽) would be extremely <em>uncommon</em> (異) to use in design of an aircraft<strong> wing</strong>s.
rrtk	洪	keywords		deluge
rrtk	洪	story		Lots of <i>water</i> (氵) coming <i>together</i> (共) is called a <b>deluge</b>.<br><br>deluge: a severe flood.
rrtk	港	keywords		harbor
rrtk	港	story		All throughout the <i>deluge</i> (洪) Noah had been kicking himself for forgetting to bring any <i>snakes</i> (已) onto the <i>Ark</i> (共). It wasn't until the deluge had finished, and Noah had brought the <i>Ark</i> (共) safely back to the harbour that he realised that the <i>snakes</i> (已) had been in the <i>area</i> (巷) under the <i>Ark</i> (共) all along.<br><br>香港(ほん.こん) "fragrant harbor" or "incense harbor"<br>
rrtk	暴	keywords		outburst
rrtk	暴	story		When the <em>sun</em> (日) gets <em>together</em> (共) with <em>water</em> (氺) -- two contrary elements -- it can result in a violent<strong> outburst</strong>.
rrtk	爆	keywords		explosion
rrtk	爆	conflicting_keywords		h:explosion
rrtk	爆	story		<b>Explosion </b>is like an <i>outburst</i> (暴) of <i>fire</i> (火).
rrtk	恭	keywords		respect
rrtk	恭	story		Noah feels like he gets no <b>respect</b> from the other passengers on the <i>Ark</i> (共), but they all make him <i>Valentine</i>(㣺)'s Day cards to show how much they <b>respect</b> what he's done for them.
rrtk	選	keywords		elect
rrtk	選	story		Two <i>snakes</i> (己) traveling <i>together</i> (共) have <b>elect</b>ed to take the <i>road</i> (辶) that leads <i>southeast</i> (巽).
rrtk	殿	keywords		Mr.
rrtk	殿	story		<strong>Mr.</strong> President! We all stand here <em>together</em> (共) under a national <em>flag </em>(尸). One thing is certain: we'll never give in. We are launching nuclear <em>missiles</em> (殳) now to implement mutually assured destruction protocol.
rrtk	井	keywords		well
rrtk	井	story		Recalling that there are no circular strokes, and that the shape of the square and the square within a square (counter for occurrences​ 回) have already been used, it should be relatively easy to see how this character can be consider a pictograph of a <b>well</b>.
rrtk	囲	keywords		surround
rrtk	囲	story		The best <b>surround </b>sound I ever heard was when I was <em>pent in</em> (囗) a <em>well</em> (井), and they lowered a microphone and speaker so we could communicate.<br>
rrtk	耕	keywords		till
rrtk	耕	story		If you just grow your <em>Christmas tree</em> (耒) in a <i>well</i> (井), there will be no need to<strong> till</strong> the soil.<br><br>till: prepare and cultivate (land) for crops. to plow. to cultivate.<br>
rrtk	亜	keywords		Asia
rrtk	亜	story		In <b>Asia</b>n countries, people use <i>II</i> chopsticks to get things into their <i>mouth</i> (口). Just imagine someone shoving a piece of sushi into their <i>mouth</i> (口) with chopsticks.<br>
rrtk	悪	keywords		bad,evil
rrtk	悪	conflicting_keywords		h:evil
rrtk	悪	story		Am I<strong> bad/evil</strong> for only having a <em>heart</em> (心 ) for <em>Asian</em> (亜) women?
rrtk	円	keywords		yen,circle
rrtk	円	story		This kanji, also used for <b>Yen</b>, is one you are not likely to need to study formally, since you can hardly get around in Japan without it. The connection is that the yennies, like pennies, are <b>circular</b> in shape. In any case, the elements are: <i>glass canopy</i> (冂) <i>walking stick</i> (丨) <i>one</i> (一).
rrtk	角	keywords		angle
rrtk	角	story		A museum display of <i>two</i> (二) <i>walking sticks</i> (丨) <i>bound</i> (⺈) together under a <i>glass canopy</i> (冂), showing the first device used to measure an<strong> angle</strong>.<br>
rrtk	触	keywords		touch
rrtk	触	conflicting_keywords		h:touch
rrtk	触	story		An <i>insect</i> (虫) uses its antennae at certain <i>angles</i> (角) to <b>touch</b> and feel its way around.
rrtk	解	keywords		unravel
rrtk	解	story		<strong>Unravel</strong> the mystery by determining at what <i>angle</i> (角) the <i>sword</i> (刀) went into the <i>cow</i> (牛).
rrtk	再	keywords		second time
rrtk	再	story		The <em>king</em> (王) has eaten too much and has to get a new <em>belt</em> (冂) for a <strong>second time</strong>. See his fat rolls hanging over?
rrtk	講	keywords		lecture
rrtk	講	story		I have a <em>funnel</em> (冓) attached to my laptop that takes my prof's <b>lecture</b> and puts the <i>words </i>(訁) into a text file. The bigger the <em>funnel</em> (冓), the more accurate the conversion, so picture a bunch of laptops with large, unwieldy <em>funnel</em> (冓) attached to the USB port.<br>
rrtk	購	keywords		subscription
rrtk	購	story		A magazine <strong>subscription</strong> is like a <i>money</i> (貝) <i>funnel</i> (冓), because the receiving end is small (just one company) and the other end is wide (the whole country).
rrtk	構	keywords		posture
rrtk	構	story		A farm girl uses a <em>wooden</em> (木)<em> funnel</em> (冓) as a corset to improve her <strong>posture</strong>.
rrtk	溝	keywords		gutter
rrtk	溝	story		A<strong> gutter</strong> <em>funnels</em> (冓) <em>water </em>(氵).
rrtk	論	keywords		argument
rrtk	論	story		The <i>words </i>(訁) of the geeks at <i>Comic Con</i> (侖) are basically debates and <b>arguments</b> about which comic series is better.<br><br>勿論(もち.ろん)[no.argument]= of course; certainly; naturally.
rrtk	倫	keywords		ethics
rrtk	倫	story		<i>Mr. T</i> (亻) gives a speech at <i>Comic Con</i> (侖) about <b>ethics</b>. "I pity the fool who consumes pirated stuff! Be fair to the artists, you suckas!"<br>
rrtk	輪	keywords		wheel
rrtk	輪	story		<b>Wheel</b>s for <i>cars</i> (車) are found at <i>Comic Con</i> (侖)? That makes no sense. Well first of all everyone drove there, nobody walked. Secondly, there's a ton of arcade machines with Need for Speed, Mario Kart, etc. Finally, there's some Formula 1 <i>cars</i> (車) with their huge wheels in exposition. There's geeks for everything, you know.<br>
rrtk	偏	keywords		partial
rrtk	偏	story		<i>Mr. T </i>(亻) is very <b>partial<i> </i></b>against letting any <i>Jehovah's Witnesses</i> (扁) into his home since he was raised Catholic. They usually go from <i>door</i> (戸) to <i>door</i> (戸) giving out their <em>magazines</em> (冊).
rrtk	遍	keywords		everywhere
rrtk	遍	story		<i>Jehovah's Witnesses</i> (扁) take to the <em>road</em> (辶) and go<strong> everywhere</strong>, trying to go from door to <i>door</i> (戸) giving out their <em>magazines</em> (冊).<br>
rrtk	編	keywords		compilation
rrtk	編	story		At the end of the year, <i>Jehovah's Witnesses</i> (扁) use the best <em>thread</em> (糹) for their smyth sewn binding for their Watchtower <strong>compilation</strong> issues, then they go from door to <i>door</i> (戸) giving out their <em>magazines</em> (冊).
rrtk	冊	keywords		tome
rrtk	冊	story		This key word is a <b>counter for books</b>. It differs from <i>scrapbook</i> both in the writing order and in the extension of the second horizontal stroke.
rrtk	典	keywords		code
rrtk	典	story		The<strong> code</strong> of law is a <em>tool</em> (具) used to <em>bend</em> (曲) citizens to society's will. 
rrtk	氏	keywords		family name
rrtk	氏	story		Looks a bit like Ft =&gt; <strong>F</strong>amily <strong>t</strong>itle =&gt;<strong> Family name</strong>.
rrtk	紙	keywords		paper
rrtk	紙	story		<i>Spider-Man</i> (糹) doesn't have a single<strong> paper</strong> with his <em>family name</em> (氏) on it (because he doesn't want to reveal his identity).
rrtk	婚	keywords		marriage
rrtk	婚	story		<strong>Marriage</strong> is the <em>day</em> (日) in a<i> </i><em>woman</em>'s (女) life where she gets a new <em>family name</em> (氏). Never enter into <strong>marriage</strong> with a <em>woman</em> (女) at <em>dusk</em> (昏), wait until you see her in daylight.<em> </em>
rrtk	低	keywords		lower
rrtk	低	story		<em>Mr. T</em> (亻) travels to Japan and knows he must bow <strong>lower</strong> when presenting his <em>business card </em>(氐).
rrtk	抵	keywords		resist
rrtk	抵	story		Most japanese find it impossible to<strong> resist</strong> pushy businessmen in Japan when they push their damned <em>business cards</em> (氐) into your <i>fingers </i>(扌).
rrtk	底	keywords		bottom
rrtk	底	story		I put all those useless <em>business cards</em> (氐) at the<strong> bottom</strong> of a <em>cave </em>(广).
rrtk	民	keywords		people
rrtk	民	story		In this character for <b>people</b>, in place of the <i>drop</i> (丶) at the start of the character for <i>family name</i> (氏), we have a <i>mouth</i> (口), which makes you think of the "vox populi." Vox populi means "voice of the<strong> people</strong>" referring to<strong> people</strong> as nation. This is often used as an abbreviation of the phrase "<em>Vox populi, vox dei</em>" which means "voice of the <strong>people</strong>, voice of god", referring to the godlike power<strong> people</strong> have over their government. In this context, I think of this character as an angry mob that is rebelling against it's corrupt government, hence we have big <em>mouths</em> (口) which call out the unwanted officials by their <em>family name </em>(氏), and they are waving national <i>flags</i> (尸) in protest.
rrtk	眠	keywords		sleep
rrtk	眠	story		In an Orwellian sense, the <em>eye</em> (目) watching the <em>people</em> (民) never<strong> sleep</strong>s.
rrtk	捕	keywords		catch
rrtk	捕	story		<i>Offspring</i> (甫) are pretty slippery when they come out of the womb; be sure to<strong> catch</strong> the baby with your <i>fingers</i> (扌) so it doesn't slide and fall on the floor!
rrtk	浦	keywords		bay
rrtk	浦	story		Unwanted <em>offspring</em> (甫) are often dumped in the <em>waters</em> (氵) of a<strong> bay</strong>.
rrtk	蒲	keywords		bulrush
rrtk	蒲	story		The<strong> bulrush</strong> is a <em>flower</em> (艹) that grows around <i>bays</i> (浦).
rrtk	舗	keywords		shop
rrtk	舗	story		When you die, your <i>cottage</i> (舎) is turned into a<strong> shop</strong> by your <i>offspring</i> (甫).
rrtk	補	keywords		supplement
rrtk	補	story		You give your friend's <i>offspring</i> (甫) a warm <em>cloak</em> (衤) to<strong> supplement</strong> their lacking wardrobe.
rrtk	邸	keywords		residence
rrtk	邸	story		So fed up am I, I've finally built <i>city walls</i> (阝) around my<strong> residence</strong> to keep these Japanese from soliciting me with their <em>business card </em>(氐).<br>
rrtk	郭	keywords		enclosure
rrtk	郭	story		The city finally <i>received</i> (享) the <strong>enclosure</strong> that it desperately needed, <i>city walls</i> (阝) to protect it against attacks from the <em>tall kids </em>(享).
rrtk	郡	keywords		county
rrtk	郡	story		<i>You</i> (君) are from outside the <i>city walls</i> (阝), that's why you don't know the laws of this <b>county</b>.
rrtk	郊	keywords		outskirts
rrtk	郊	story		The country folk and and the city folk <i>mingle</i> (交) at the<strong> outskirts</strong> of town, just past the <i>city walls</i> (阝).
rrtk	部	keywords		section
rrtk	部	story		Within the <i>city walls</i> (阝), this<strong> section</strong> of town was so noisy that we had to <em>muzzle</em> (咅) them up.
rrtk	都	keywords		metropolis
rrtk	都	story		The <i>old person</i> (耂) ended his <i>days</i> (日) inside the <em>city walls</em> (阝). Every time he spoke to <em>someone </em>(者) he'd say, "This is quite a<strong> metropolis</strong>, isn't it?"
rrtk	郵	keywords		mail
rrtk	郵	story		Silas’s<strong> mail</strong> bag <em>drooped</em> (垂) because there was so much<strong> mail</strong> to deliver inside the <em>city walls</em> (阝)<i>.</i><i><br></i>droop: bend or hang downward limply. to dangle. to sag. to hang.
rrtk	邦	keywords		home country
rrtk	邦	story		He reminisced about his<strong> home country</strong>: "Ah, back in my<strong> home country</strong>, the <em>bushes</em> (丰) grew so high that they covered the <i>city walls</i> (阝)!"
rrtk	郷	keywords		hometown
rrtk	郷	story		Your<strong> hometown</strong> is where you earned enough <i>silver</i> (艮) to enable you to break out of your <i>cocoon</i> (幺)(leave home) and explore outside the <i>city walls</i> (阝).
rrtk	響	keywords		echo
rrtk	響	story		People's voices are like<strong> echo</strong><b>es</b> of <i>sounds</i> (音) from their <i>hometowns</i> (郷), you can always tell where they're from by how they talk.
rrtk	郎	keywords		son
rrtk	郎	story		In the story of the Prodigal<strong> Son</strong>, the <em>good</em><strong> </strong>(良) <strong>son</strong> stays within the <em>city walls </em>(阝).
rrtk	廊	keywords		corridor
rrtk	廊	story		Your <em>son</em> (郎) plays in the<strong> corridor</strong> pretending he's exploring a <em>cave </em>(广).
rrtk	盾	keywords		shield
